production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,imdb_score
3000000,834953,2011,2.35,86,1249,6.1
3000000,12577401,2012,2.35,87,8353,5.3
3000000,5922292,2009,1.33,123,13636,7.3
3000000,295493,1996,1.85,102,1663,6.9
3000000,252726,2006,2.126976154,87,2715,7.2
3000000,1022453,2009,2.35,88,1495,4.1
3000000,223652,2012,1.78,93,1467,5.3
3000000,133411,2009,1.85,86,975,6.2
3000000,95204,2004,1.85,98,362,7.4
3000000,78948,2011,2.126976154,100,4374,5.9
3000000,39852,1999,1.85,97,1030,6.7
3000000,156362,2011,2.35,122,4920,5.8
3000000,5073,2009,2.126976154,96,1929,5.9
3000000,4655,2005,1.78,80,313,3.3
3000000,2932419,2015,2.126976154,83,4756,5.3
3000000,82780,2014,1.85,83,7191,5.5
3000000,47469,2013,2.35,85,844,5.5
2900000,17006158,1998,2.35,113,167,8
2900000,5000000,1961,2.35,136,2167,7.3
2900000,3127472,2005,1.85,105,1231,6.5
2900000,172867,2010,2.126976154,93,2305,6.4
2900000,25935,2010,1.85,90,362,6.1
2883848,25000000,1959,1.66,120,527,8.3
2850000,6435262,2003,2.35,89,923,6.8
2800000,86300000,1974,1.85,106,2703,8
2800000,23591783,2005,1.85,116,727,7.4
2800000,19170001,1988,1.85,88,1855,5.3
2777000,33754967,1939,1.37,102,2509,8.1
2750000,5394447,2007,1.85,95,1797,5.7
2700000,37799643,1979,1.85,118,681,7.4
2700000,15600000,1997,1.66,113,787,7.1
2700000,31517561,2006,2.35,144,1761,8.2
2700000,8200000,2015,2.126976154,141,434,6.6
2686000,6600000,1963,1.85,109,1949,6.9
2650000,16556,1996,1.85,95,25,7
2627000,5363000,1943,1.37,122,2555,7
2600000,119500000,1974,2.35,93,4701,7.8
2600000,32980880,1984,1.85,97,467,5.9
2600000,15298355,2013,1.33,82,205,7.4
2600000,3292333,2004,2.126976154,105,179,7.9
2600000,71248,2007,1.85,100,1082,5.3
2540000,7200000,1952,1.37,103,2510,8.3
2500000,59922558,2013,1.85,86,3421,5.1
2500000,33349941,2012,1.85,87,1111,5.1
2500000,32327255,2013,1.85,75,1385,6.7
2500000,36028802,2004,2.35,102,1655,7.6
2500000,34557416,1996,1.37,149,28713,6.9
2500000,25533818,2009,1.85,119,3226,4.9
2500000,25533818,2009,1.85,119,3226,4.9
2500000,13881317,2008,1.78,101,338,7.7
2500000,12300000,1971,2.35,98,2373,6.3
2500000,10000000,1963,2.35,112,1141,7.9
2500000,6916951,2013,2.35,95,10040,7.1
2500000,6401336,1991,1.78,104,19923,7.1
2500000,5674364,1995,1.85,105,36,8.1
2500000,4934356,2012,2.35,89,1980,7.1
2500000,2013052,2003,1.85,99,79,6.6
2500000,1687548,1999,2.35,107,2125,7
2500000,12267275,2003,1.85,106,2972,7.6
2500000,497195,1990,2.126976154,34,1967,7.1
2500000,593933,2010,1.85,96,4590,6.8
2500000,174255,2008,1.85,112,1252,7.6
2500000,118666,2006,1.85,100,1064,6.6
2500000,507446,2008,2.35,106,1739,6.2
2500000,100280,2010,1.78,80,210,7.1
2500000,108907,2008,1.85,90,862,5.9
2500000,72260,2006,1.85,100,1491,5.7
2500000,35017,2013,2.35,106,30,6.7
2500000,9598,2000,2.35,103,163,6.1
2450000,182358,2011,1.85,105,1668,3.9
2400000,5691854,1996,1.85,120,5963,6.8
2400000,1420418,2006,2.35,101,2306,5.1
2400000,500296,2006,1.85,84,1490,6.6
2380000,8739576,2006,1.85,101,3282,7.7
2361000,3500000,1944,1.37,101,1627,6.5
2300000,14305540,2015,2.126976154,120,6752,5.9
2300000,11000000,1951,1.33,108,2329,7
2300000,574838,1998,1.85,97,2580,6.8
2280000,83320000,1940,1.37,120,16,7.8
2200000,41158757,1971,1.85,104,1196,7.8
2200000,41158757,1971,1.85,104,1196,7.8
2200000,21930418,1985,1.85,92,170,4.7
2200000,388390,2007,1.85,117,2161,5.9
2160000,9132000,1945,1.37,119,1490,7.5
2160000,37865,2005,1.85,90,244,5.8
2100000,23600000,1946,1.37,172,1941,8.1
2100000,1381824,2001,1.85,115,3293,7
2100000,3330,2015,2.35,125,214,7.2
2100000,23266821,2007,1.85,78,145,7.5
2000000,35185884,2011,2.35,129,2300,7
2000000,78900000,1963,1.37,115,1456,7.5
2000000,24600832,1981,2.35,87,1396,7.6
2000000,18344729,1973,1.85,89,11192,7.3
2000000,18016290,1972,1.85,88,12034,6.8
2000000,20649774,2014,2.35,100,1062,6.9
2000000,13129846,1962,1.85,129,3833,8.4
2000000,16610760,2011,1.85,86,218,5.3
2000000,11546543,1994,2.35,102,768,7.6
2000000,20741000,1999,1.85,118,563,7.6
2000000,9172000,1940,1.37,119,2555,7.1
2000000,7800000,1947,1.37,118,1846,7.4
2000000,7600000,1961,2.35,134,2290,8
2000000,7369373,1986,1.85,98,901,5.7
2000000,17403168,2003,1.66,80,29,7.8
2000000,7756617,1998,1.85,89,3163,7.2
2000000,16131551,2010,1.85,100,34446,7.2
2000000,8685632,2003,1.85,101,14412,7.5
2000000,11293790,2004,1.85,80,65,8
2000000,20883834,2000,1.85,115,318,8.1
2000000,9505996,2003,1.85,100,2186,6.8
2000000,15396525,2003,1.85,106,29,8.1
2000000,7799257,2010,2.35,105,13145,8.3
2000000,4000000,1938,1.37,106,1833,7
2000000,9615464,2005,1.85,91,1349,7.4
2000000,10166209,2015,1.85,96,3013,6.1
2000000,6225304,2005,1.85,116,50313,7
2000000,6030230,1999,1.85,116,675,7.5
2000000,2791973,2015,1.85,97,2739,5.3
2000000,3438804,2002,1.85,101,11327,4.7
2000000,13912289,2008,1.85,90,56,8
2000000,2077844,2002.130733,4,22,1359,8.1
2000000,1985292,2006,1.78,101,226,6.5
2000000,1660865,2003,1.85,120,359,3.3
2000000,2166392,2015,2.35,102,11184,6.9
2000000,1433319,2007,1.85,102,446,8.3
2000000,1134358,2007,1.85,100,408,8.1
2000000,1869928,2010,1.33,104,3427,6.5
2000000,1075504,2000,1.85,99,1156,7.3
2000000,636706,2010,1.85,86,768,4.6
2000000,539961,1997,2.126976154,96,3011,6.4
2000000,466106,2004,1.85,96,51441,7
2000000,2350641,2007,1.85,94,1511,5.4
2000000,304602,2015,2.35,129,26176,4.5
2000000,759504,2006,1.85,96,774,6.6
2000000,147299,2014,2.35,94,10869,5.9
2000000,134624,1998,1.85,91,36,6.7
2000000,121807,2000,2.126976154,108.5771861,613,2.8
2000000,2226603,2004,2.35,90,865,7.4
2000000,102645,2009,2.35,85,36885,5.8
2000000,72544,1997,1.85,96,5535,7.1
2000000,2046090,2008,2.35,93,653,5.3
2000000,37227,2003,1.85,100,1307,5.4
2000000,12667,2005,2.35,92,39518,6.6
2000000,10024,2015,2.126976154,87,776,6
2000000,4294373,2008,2.35,91,14561,6.8
2000000,2436,2012,2.35,106,1611,5.7
2000000,3620902,2009,2.35,88,1593,5.2
2000000,2151887,2011,1.78,92,762,6.1
2000000,105377,2004,2.35,99,1650,6.4
2000000,63555,2012,1.85,86,322,5.7
2000000,926,2015,2.126976154,81,712,7.4
1987650,21270290,2010,2.35,95,17471,7
1900000,4600000,1986,1.85,99,19649,7.1
1900000,5617067,2008,1.85,90,68,7.8
1900000,7785229,2009,2.35,98,2032,7.2
1900000,1445140,2003,2.35,103,2389,6.4
1900000,478595,2015,1.85,89,4249,7.2
1900000,4581937,2010,1.85,97,3275,7.3
1900000,740932,2013,1.85,108,176,8.1
1900000,10137234,2013,2.126976154,160,1182,6.4
1900000,12444,2015,2.126976154,155,349,5.1
1800000,70165900,2010,1.85,87,1958,5.6
1800000,23265132,2012,1.85,93,2658,7.3
1800000,8800000,1973,2.35,96,1432,5.5
1800000,6800000,1968,1.85,114,18263,7
1800000,5719000,2002,1.85,118,546,6.8
1800000,3050934,2000,1.85,109,2187,7.3
1800000,842693,2011,1.85,109,1439,6.3
1800000,638476,2011,2.126976154,90,32405,6.6
1800000,1322161,2003,1.85,108,0,7.5
1800000,673,1993,1.78,93,14620,6.1
1750000,634803,2002,1.85,93,2489,6.7
1750000,1278471,2010,2.35,105,2423,6.3
1700000,42137871,2001,2.35,138,3970,7.5
1700000,9700000,1972,2.35,88,941,6.1
1700000,12231500,2013,2.35,104,822,7.8
1700000,2507159,2013,2.126976154,102,3894,6.1
1700000,2891228,1999,1.85,98,2095,6.3
1700000,4727375,2004,1.85,86,763,6.8
1700000,661221,2004,1.85,100,2721,6.9
1650000,30500000,1953,1.37,118,2247,7.8
1644000,4000000,1938,1.37,126,1363,8
1600000,6026908,1999,2.126976154,84,2196,4.3
1600000,5400000,1949,1.37,103,955,7.4
1600000,4420000,1974,1.37,113,12157,7.9
1600000,2595644,2010,2.35,108.5771861,3137,3.5
1600000,419428,2014,2.35,92,380,4.7
1600000,145382,2006,2.126976154,90,137,7.3
1600000,129319,2005,2.126976154,108.5771861,622,5.1
1600000,2627795,1969,2.35,123,1694,7.2
1600000,3264,2003,2.35,111,2564,5.4
1500000,99870886,2010,2.35,103,3030,6.8
1500000,22217183,2007,1.85,108,1981,7.1
1500000,14533681,2016,2.126976154,90,261818,9.1
1500000,11806119,1988,1.85,92,1168,6.8
1500000,9000000,1939,1.37,120,1573,8.2
1500000,20412216,1995,1.85,91,3310,7
1500000,11191423,2005,1.85,88,479,7.4
1500000,9345061,2001,1.85,97,1173,6.7
1500000,5046118,1994,1.85,103,2990,7.2
1500000,4128828,2013,1.78,104,2667,5.8
1500000,2592308,2012,1.85,101,0,7.6
1500000,2380606,1998,1.85,110,4762,7.5
1500000,2300000,1984,1.85,92,1652,6.9
1500000,1541131,2012,2.35,101,5158,5.1
1500000,1126258,2005,1.66,112,859,6.7
1500000,510957,2014,2.35,93,792,5.5
1500000,418953,1993,1.85,99,1582,6.5
1500000,1840248,2001,1.66,98,33441,7.2
1500000,414404,2007,2.35,107,2747,6.9
1500000,1619602,2001,2.35,100,469,6.5
1500000,194568,2006,1.85,80,2179,6.2
1500000,184705,2010,2.126976154,124,60,5.8
1500000,240396,2006,1.85,93,3668,5.7
1500000,173066,2007,1.85,84,1238,6.3
1500000,163245,1936,1.37,87,352,8.6
1500000,139084,2005,1.85,90,3138,4.3
1500000,119841,2002,1.85,91,3901,6.5
1500000,113169,2015,2.126976154,98,2628,6.1
1500000,172569,2005,1.85,108,1240,6
1500000,52429,2008,2.35,90,89263,6.7
1500000,31916,2008,2.35,95,721,6.7
1500000,2105,2015,2.126976154,93,771,7.6
1500000,236863,2014,2.35,107,165,6.8
1500000,58692,2005,1.85,20,0,6.8
1488000,184925485,1937,1.37,83,229,7.7
1455000,2620000,1968,2.35,113,2140,5.5
1400000,1261792,2004,1.85,106,358,6.7
1400000,56073,2004,1.85,94,256,6.6
1400000,1632,2012,2.126976154,83,843,5.7
1350000,28356188,1998,1.85,120,28294,8.2
1305000,909000,1982,2.126976154,105,3164,7.1
1300000,749741,1996,1.85,95,14420,7.2
1300000,1005840,2002.130733,2.126976154,27,1961,7.3
1300000,635305,2006,1.85,135,83,7.4
1300000,609042,1999,1.85,105,3475,6.5
1300000,288751,2002.130733,1.33,60,611,7.7
1300000,210904,1985,1.85,88,289,4.3
1300000,329621,2005,2.35,97,602,3.3
1300000,90213,2003,1.85,87,6227,6.2
1300000,13465,2009,2.35,103,38121,5.2
1288000,6000000,1940,1.37,130,2888,8.2
1250000,11000000,1945,1.37,101,581,8
1250000,4700000,1984,1.85,96,1866,5.5
1250000,2850357,2012,2.35,80,2459,5.7
1250000,2500000,1953,1.37,92,683,7.1
1200000,103880027,2004,1.85,103,5161,7.7
1200000,36741667,1989,1.85,100,1431,7.2
1200000,27025600,2001,1.85,114,809,7.4
1200000,10827356,2000,1.85,111,4288,7.7
1200000,7000000,1955,1.5,99,1041,7.2
1200000,2859955,2013,2.35,113,2681,6
1200000,2832029,1992,2.35,99,28994,8.4
1200000,2509344,1999,1.85,85,4289,6.6
1200000,887000,1940,1.37,83,293,6.5
1200000,595018,2012,1.85,108,1805,6
1200000,255000,2011,1.78,103,114,5.6
1200000,58936,2001,1.78,88,318,6.1
1200000,26608,2011,2.126976154,97,0,7.4
1200000,7826,2007,2.126976154,85,54484,6.2
1200000,81338,2008,1.85,76,1190,3.8
1150000,63777092,2016,2.35,120,1810,3.4
1125000,18673274,2005,1.85,94,19957,6.8
1125000,414736,2004,1.85,90,1311,7.7
1100000,29005064,2002.130733,2,108.5771861,1617,7.1
1100000,247740,2002,1.33,105,0,4.7
1100000,56491,2010,2.35,110,645,6.1
1100000,81371,2002,1.85,73,21,7
1100000,2636,2014,2.35,91,622,4.9
1070000,5348767,2009,2.126976154,150,1052,7.5
1039000,10462500,1942,1.37,82,3442,8.6
1000000,225000000,1976,1.33,145,16094,8.1
1000000,101758489,2012,1.85,83,988,4.2
1000000,37600000,1963,1.37,121,1371,6.8
1000000,62561449,2014,1.85,83,1565,5.7
1000000,28262574,1976,1.85,110,23525,8.3
1000000,52769915,2006,1.85,96,929,7.5
1000000,42411721,2012,1.85,86,2665,5
1000000,17985000,1981,1.85,91,4438,6.6
1000000,59567035,1962,1.37,110,1421,7.3
1000000,14564000,1987,1.85,86,673,7
1000000,15943081,2005,2.35,90,3155,5.9
1000000,16566240,2010,1.66,112,35941,7.4
1000000,16553163,2005,1.85,103,3192,7.4
1000000,9000000,1970,2.35,109,731,6.2
1000000,9000000,1956,2.35,89,831,6.2
1000000,7800000,1949,1.37,109,510,7.2
1000000,12931569,2013,2.35,100,2082,5.4
1000000,11495204,2012,1.85,95,1899,7.2
1000000,16173879,2008,1.85,122,1218,7.2
1000000,5391992,2011,2.126976154,107,1147,6.8
1000000,5797192,2014,2.35,93,3986,6.8
1000000,5892466,2013,1.78,91,198,7.4
1000000,4731944,2008,1.78,94,42,7.9
1000000,3465703,1998,1.85,104,23461,6.7
1000000,3324070,2014,2.35,84,1587,6.8
1000000,5438911,2011,2.35,102,1263,6.9
1000000,6030129,2008,1.85,97,994,7.2
1000000,2315026,1997,1.85,84,21124,5.6
1000000,2022442,2000,2.35,94,3085,7
1000000,1849392,2006,1.75,92,1447,7.7
1000000,1615787,1996,1.85,86,2400,6.8
1000000,1492895,2002,1.85,92,1587,7.2
1000000,1087521,1998,1.85,100,295,7.2
1000000,852206,2001,1.85,119,1107,7.2
1000000,1156309,2013,1.85,100,12234,6.3
1000000,1179462,2000,2.35,167,773,6.2
1000000,2721096,2009,1.85,124,42,7.4
1000000,627287,1997,1.85,92,904,6.2
1000000,1239174,1997,1.85,111,115,7.4
1000000,703020,2003,2.35,108,12385,6.9
1000000,542909,1997,1.85,97,1692,7
1000000,501289,2012,1.85,96,6,8.2
1000000,475367,2002,1.85,88,1641,6.7
1000000,473769,2006,1.78,88,4720,7.4
1000000,428535,2000,2.126976154,100,2289,3.6
1000000,852399,2014,2.39,106,7098,7.3
1000000,288757,2013,1.85,91,86,7.6
1000000,839145,2003,1.85,79,2489,6.1
1000000,304472,2007,1.85,53,313,7.7
1000000,227241,2004,2.126976154,120,15,7.4
1000000,215559,2006,1.85,97,118,7.3
1000000,113433,2000,2.126976154,90,3258,5.7
1000000,96734,2012,1.85,112,263584,5.6
1000000,63014,2015,2.39,97,928,5.5
1000000,1549000,2005,2.126976154,160,2024,4.8
1000000,51587,2010,1.85,93,1452,6.8
1000000,22434,1996,1.85,98,196,6.9
1000000,21210,1998,1.85,88,1141,6.1
1000000,17127,1999,2.126976154,105,1042,5.2
1000000,15156,2014,1.78,96,2607,5.8
1000000,12996,2000,1.85,82,3905,6
1000000,11574,2009,1.78,89,1647,6.3
1000000,844377,2006,1.85,78,509,6.1
1000000,26822,2006,1.85,81,2694,6.9
1000000,5494,1997,2.126976154,90,2633,5.6
1000000,3700,2005,1.78,97,1188,1.9
1000000,1036,2008,2.126976154,90,1996,6.1
1000000,884,2006,1.85,88,1284,4.1
1000000,703,2001,1.85,96,920,5.4
1000000,552614,2013,1.85,105,351,6.8
1000000,17721,2015,2.126976154,108.5771861,19,7
1000000,5382,2006,1.85,76,1635,6.7
989000,8158,2007,2.126976154,90,2504,4.8
950000,8267066,2005,2.35,104,117,7.1
950000,814666,1968,2.35,103,1567,7.1
950000,78122,2013,2.126976154,87,1618,5.5
930000,30905,2011,2.35,100,2924,5.7
910000,9600000,1954,1.85,108,11094,8.2
900000,17549645,2013,1.85,85,687,7.5
900000,958978,2011,2.35,107,509,5.9
900000,381420,2005,2.35,91,3299,6.4
900000,413733,2012,2.35,101,4184,6.4
858000,268000000,1942,1.33,70,63,7.4
850000,1386088,2012,2.35,88,3770,6
850000,442638,2007,2.126976154,88,897,7.3
850000,3256,2015,2.126976154,90,3336,3.2
840000,3787689,2012,2.35,92,1751,6.7
825000,1500711,2002,1.85,95,1185,5.6
825000,610776,2006,2.35,85,926,7
820000,16909,2009,2.126976154,93,81,6.9
800000,5034794,1995,1.85,88,1502,7.5
800000,2900578,2002,1.85,88,663,7.2
800000,1001437,1993,1.85,114,423,7.2
800000,881950,1929,1.33,110,455,8
800000,371647,1999,1.85,104,1983,6.5
800000,62544,2003,2.126976154,94,991,7.2
800000,58163,2000,2.126976154,87,2359,4.2
800000,35688,2014,2.126976154,93,954,5.1
800000,462206,2011,2.35,95,1269,6.3
780000,1310470,2003,2.126976154,90,587,6.8
777000,140000000,1973,2.35,112,14954,7.5
750000,7712436,2011,1.85,89,548,7.5
750000,5520368,2007,1.85,86,3071,6.9
750000,4422318,2012,2.35,86,2714,7
750000,1011535,2011,2.35,101,1252,5.5
750000,59656,1970,1.66,106,500,8.1
750000,47329,2002,1.78,88,243,6.6
750000,229250,2005,2.35,103,22383,7
750000,814801,2008,1.85,99,1558,5.2
750000,1960521,2006,2.35,90,2170,5.6
750000,450,2014,2.126976154,108.5771861,26578,8.1
730000,8000000,1952,1.37,85,2496,8.1
700000,11768371,1994,1.33,170,15,8.3
700000,4857731,2005,1.33,86,321,7.1
700000,4911725,2006,1.85,106,33734,7.2
700000,1140965,2001,1.85,97,209,7.2
700000,10508,1998,2.126976154,107,1763,6.5
700000,1160,2009,2.126976154,88,2476,4
650000,2301777,1997,2.126976154,84,714,6.5
650000,171962,2013,1.85,90,2483,5.2
640000,14812,2009,2.126976154,103,1683,7.4
609000,3202000,1935,1.37,81,824,7.8
600000,248300000,1999,1.33,81,399,6.4
600000,34505110,1970,2.2,215,778,8.1
600000,20000000,1977,1.85,83,190,6.5
600000,173599,2000,1.85,106,1281,5.6
600000,42557,2013,2.126976154,88,2241,6.3
600000,23616,2007,1.78,103,85,5.6
600000,85343,1998,1.85,90,2288,6.6
600000,7943,2015,2.126976154,105,0,7.7
560000,1585688,1964,1.75,87,2538,7.7
560000,3709,2011,2.126976154,80,0,7.2
560000,8462,2015,2.35,83,0,6.4
550000,5269990,1983,2.126976154,88,2996,6.1
550000,9111,2013,1.85,115,0,7
500000,33473297,2008,1.85,122,1164,6.5
500000,31559560,1974,1.85,86,1090,6.1
500000,55518641,2003,1.85,79,67,5.7
500000,17000000,1977,1.85,97,516,5.9
500000,9387581,2005,1.85,105,0,7.5
500000,9470209,2003,1.85,89,24419,7.7
500000,3824868,2009,2.35,120,2563,7.1
500000,3177636,2006,1.66,94,382,7.4
500000,2047570,1999,1.85,108,194,7.6
500000,1250798,2002,2.126976154,102,161,6.4
500000,1131261,2011,16,93,660,6.8
500000,1971479,2003,1.85,83,30,7.4
500000,1167524,2000,1.85,86,407,6.5
500000,1111615,2003,2.126976154,101,155,6
500000,1027228,1999,1.85,111,3166,7.3
500000,1348750,2004,1.85,90,2655,7.3
500000,407100,2013,2.35,90,20480,6.1
500000,367582,1997,1.85,86,2322,6.5
500000,308793,2001,1.85,98,24382,6
500000,254293,2002,1.85,91,2555,5.3
500000,5639730,2010,2.35,94,1118,6.4
500000,602789,2005,1.85,91,1440,6.6
500000,152449,2012,2.126976154,88,483,7.1
500000,314444,2012,2.126976154,89,44,8.4
500000,680914,2010,1.85,82,1498,5.8
500000,55000,1991,1.85,97,11839,5.8
500000,32033,2007,1.85,100,2310,5.7
500000,13134,2002,2.35,112,35294,6.1
500000,12232,2007,2.126976154,91,1047,6.5
500000,77121,2006,1.85,95,119,7.3
500000,4134,2005,1.85,87,1924,5
500000,1822,2014,2.126976154,82,0,6.8
500000,1778,2012,2.35,87,2251,4.6
500000,2141436,2012,2.35,103,26999,7.2
500000,7890,2000,1.85,87,3309,6.6
450000,194183034,2007,1.85,84,330,6.3
450000,2712293,1991,1.85,91,380,5.9
450000,1297745,2005,2.39,84,12496,7.1
450000,22623,2006,1.85,103,1411,6.2
450000,13486,2004,1.85,133,774,7.6
439000,2281000,1933,1.37,89,995,7.7
430000,2938000,1990,1.66,98,173,7.5
425000,12604,2003,1.78,96,387,4.7
420000,435168,2013,2.35,90,1528,7.1
400000,46122713,2004,1.85,92,3950,6.9
400000,5028948,1975,1.66,91,2158,8.3
400000,2797199,2006,2.35,90,771,7.1
400000,1600566,2001,1.37,91,54,7.7
400000,1162014,2003,1.37,88,78,7.2
400000,433588,2010,1.78,92,168,5.1
400000,31425,2002,1.78,84,312,5.8
379000,4358000,1929,1.37,100,109,6.3
375000,29400000,1981,1.37,96,813,7.6
350000,10000000,2012,2.35,89,1233,6.1
350000,4000000,1987,1.85,90,872,4.7
350000,1772979,2005,1.85,88,15,7.8
350000,310891,2009,1.85,83,1370,6.9
350000,84689,2005,2.126976154,90,0,7.5
325000,2500000,1934,1.37,65,540,8.2
323000,1373407,2009,2.35,94,126,7.3
312000,1788168,1999,1.85,102,1986,6.7
300000,7808524,2003,1.85,112,2638,8
300000,3571253,2003,1.85,80,3010,7.1
300000,2525984,1996,1.66,91,102,6.9
300000,1416046,2008,1.85,80,460,7.1
300000,399908,2006,1.66,76,132,6.7
300000,70807,1965,2.35,110,967,7.7
300000,39475,2010,2.126976154,88,1884,5.2
300000,33312,2005,2.126976154,104,2,7.5
300000,17241,1964,2.126976154,95,835,8.1
300000,2066892,2001,1.85,102,0,7.6
300000,10876,1997,2.126976154,94,751,5.5
300000,10514,2004,2.35,109,185,6.6
300000,3496,2014,1.85,95,2048,4.8
270000,830700,2012,2.35,90,1734,6.4
250000,23894000,1981,1.85,96,1228,4.5
250000,15155095,1997,1.85,113,15765,7.3
250000,4613482,2001,1.85,91,1330,6.9
250000,3809226,2002,1.85,98,139,7.2
250000,3731489,2011,1.78,90,34983,6.7
250000,2477155,1995,1.85,94,656,6.5
250000,1157672,2000,1.85,96,1378,6.6
250000,1366235,2001,1.85,100,454,6.7
250000,8969065,1997,1.85,90,1743,7.3
250000,743216,1996,2.126976154,76,1661,6.4
250000,203134,1997,1.85,75,7,7
250000,191862,2004,1.85,78,1008,5.5
250000,178095,1999,2.126976154,92,1987,6.1
250000,67665,2002.130733,16,58,2572,8.5
250000,62375,2013,2.35,99,2862,3.9
250000,51540,2005,1.85,75,127,6.8
250000,237816,2004,2.126976154,86,216,6.9
250000,284174,2007,2.35,92,114,7.3
250000,20628,1997,1.85,81,154,6.3
250000,3234,2013,1.85,108,1087,7.1
245000,22000000,1925,1.33,151,108,8.3
240000,7484,2006,2.126976154,83,1244,6.5
225000,1109276,2012,2.35,86,2,7.5
225000,1032075,2000,1.85,106,964,7
210000,5000000,1953,1.37,80,205,6.7
200000,25000000,1969,1.37,93,24,4
200000,99750000,1979,2.35,93,928,7
200000,6618578,1996,1.85,96,4230,7.4
200000,2430735,2010,2.126976154,101,77046,6.4
200000,2000000,1933,1.37,66,583,6.5
200000,439651,2004,1.78,85,66,7.2
200000,236806,2012,2.35,97,3021,6.5
200000,212989,2008,2.126976154,86,279,7.5
200000,174682,2002,2.126976154,103,314,6.9
200000,140016,2008,1.85,84,2016,6
200000,346106,2003,1.33,90,206,5.1
200000,52443,2008,1.85,86,7144,6.5
200000,7033,2004,1.37,59,27,7.4
200000,6260,2014,2.126976154,89,192,6.8
200000,1217,2006,1.66,106,2,7.7
190000,1577585,2011,1.85,97,654,7.7
175000,7137502,1986,1.85,88,708,6.5
175000,2102779,2011,1.85,92,1303,7
160000,156612,2009,1.85,93,62,7.4
150000,15200000,1971,1.37,97,1631,5.5
150000,23344056,2007,1.85,85,332,7.9
150000,3270128,2000,1.85,78,1144,6.3
150000,110719,1999,2.126976154,88,168,7.3
150000,7193,2015,2.126976154,72,0,7
150000,5858,2014,2.126976154,80,0,7.1
140000,6706368,1989,1.66,91,1048,7.5
135000,429448,2011,1.85,85,511,6.7
120000,3090593,2011,2.126976154,90,973,6.7
110000,11000000,2016,2.35,120,3525,5.4
103000,16137,2003,2.126976154,77,516,5.7
100000,41753881,2015,1.85,81,276,4.2
100000,7000000,1977,1.37,89,837,7.4
100000,5228617,1987,1.85,81,1431,7
100000,3000000,1920,1.33,110,4,4.8
100000,6121582,1998,1.85,100,2283,7.3
100000,287000,1979,1.85,99,170,5.8
100000,110536,2001,1.85,90,284,7
100000,59424,2013,2.35,88,4729,6.8
100000,20056,2014,1.78,77,45,7.6
75000,8799,2014,2.126976154,95,2618,5
70000,30312,2014,1.85,82,11642,5.6
70000,4930,2004,2.126976154,80,103,8.3
70000,8555,2011,1.78,87,97,5.8
68000,4678513,1998,1.66,84,2065,7.5
68000,33598,1997,2.126976154,86,623,5.4
66000,602920,1998,1.85,87,1362,5.3
65000,22233808,2004,1.78,100,0,7.3
60000,4917,2012,2.126976154,87,2398,6.3
50000,10426506,1995,1.85,98,388,6.6
50000,2335352,1983,2.35,99,1179,6.4
50000,424149,2010,2.35,98,2530,6.3
50000,406299,2014,2.35,97,1922,6.1
50000,8374,2015,1.78,111,0,6
42000,342722,2000,2.35,90,642,7.5
40000,277233,1999,1.85,90,20814,7.6
40000,25572,2009,2.126976154,79,1054,6.3
40000,3632,2011,2.35,83,619,3.2
35000,321952,1978,1.85,117,2783,8.2
30000,243768,2007,2.35,78,72,4.1
30000,103509,2005,1.66,109,38,6.9
30000,82698,2002,1.37,85,40,6.4
30000,9812,2009,2.126976154,93,365,6.5
27000,3894240,1994,1.37,102,2103,7.8
27000,8231,1971,1.37,65,0,6.7
25000,2883661,1997,1.85,97,254,7.3
23000,1227508,1991,1.37,100,5,7.1
15000,195254,2005,2.126976154,85,1064,6.6
15000,115592,2009,2.35,88,1546,6.2
12000,413802,1972,1.37,108,760,6.1
10000,138711,2004,2.35,110,776,6.9
10000,1987,2004,2.126976154,84,62,6.1
10000,527,1995,2.126976154,98,1186,6.4
9000,4584,2011,2.126976154,95,690,6.4
7000,2041928,1992,1.37,81,147,6.9
7000,841926,2004,1.85,77,368,7
7000,71644,2005,2.126976154,80,0,6.3
7000,900,2005,2.126976154,84,93,7.8
3967,10443,2012,2.35,100,2386,6.3
1100,181041,2004,1.85,90,163,6.6
